datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,AE,AECO,897.426,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4687.096,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,AEP,AEPIMP,2571.377,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,AEP,AEPKPT,736.248,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6174.027,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,AP,AP,5570.004,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,BC,BC,3310.526,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,CE,CE,9098.660,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,DAY,DAY,1745.000,False
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,DEOK,DEOK,2731.262,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,14243.496,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2054.196,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,DUQ,DUQ,1384.462,False
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,DPL,EASTON,30.829,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1853.616,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,JC,JC,2130.856,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,ME,ME,1477.524,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6043.394,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,OVEC,OVEC,47.000,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,WEST,ATSI,PAPWR,444.297,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,PE,PE,3849.730,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2544.332,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4080.543,False
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,PN,PN,1683.748,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,PS,PS,4076.614,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,RECO,RECO,129.601,False
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,PEP,SMECO,480.188,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,PL,UGI,118.987,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,AE,VMEU,65.056,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RTO,RTO,RTO,RTO,84260.095,False
1/1/2024 1:00:00 PM,1/1/2024 8:00:00 AM,RFC,MIDATL,AE,AECO,899.724,True
1/1/2024 1:00:00 PM,1/1/2024 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4722.190,True
1/1/2024 1:00:00 PM,1/1/2024 8:00:00 AM,RFC,WEST,AEP,AEPIMP,2608.332,True
1/1/2024 1:00:00 PM,1/1/2024 8:00:00 AM,RFC,WEST,AEP,AEPKPT,746.682,True
